tweet_id,favorite_count,retweet_count
732726085725589504,3619,909
732585889486888962,3762,790
732375214819057664,8265,2580
732005617171337216,15246,5546
731285275100512256,3562,1006
731156023742988288,3917,1303
730924654643314689,6277,2028
730573383004487680,5021,2178
730427201120833536,3558,1070
730211855403241472,3908,1077
730196704625098752,4968,1962
729854734790754305,4133,1159
729838605770891264,1750,394
729823566028484608,4069,1274
729463711119904772,5924,2369
729113531270991872,1921,332
728986383096946689,3214,836
728760639972315136,4770,1753
728751179681943552,2832,690
728653952833728512,3380,1057
728409960103686147,5020,2057
728387165835677696,3756,982
728046963732717569,4411,1215
728035342121635841,4658,1703
728015554473250816,4192,1133
727685679342333952,3010,652
727644517743104000,6015,1788
727524757080539137,4561,1251
727314416056803329,3405,762
727286334147182592,3108,831
727175381690781696,3980,1418
727155742655025152,3715,1362
726935089318363137,7042,2507
726887082820554753,3916,1553
726828223124897792,3638,1023
726224900189511680,4504,1174
725842289046749185,7191,2729
725786712245440512,4239,1394
725729321944506368,5299,1830
725458796924002305,1439,631
724983749226668032,3799,1341
724771698126512129,2418,653
724405726123311104,5393,1679
724049859469295616,4410,1819
724046343203856385,2712,572
724004602748780546,4258,1602
723912936180330496,3979,1261
723688335806480385,7840,3018
723673163800948736,3078,911
723179728551723008,5392,1899
722974582966214656,4189,1593
722613351520608256,5070,1668
721503162398597120,4730,1903
721001180231503872,2584,626
720785406564900865,3180,785
720775346191278080,2538,680
720415127506415616,4222,1531
720389942216527872,6520,2562
720340705894408192,2934,998
720059472081784833,3956,1141
720043174954147842,5009,2056
719991154352222208,4933,1782
719704490224398336,4655,1474
719551379208073216,5160,1955
719367763014393856,2856,757
719339463458033665,4511,1273
719332531645071360,3493,974
718971898235854848,3562,1098
718939241951195136,5355,1802
718631497683582976,19233,8230
718613305783398402,2483,490
718540630683709445,2529,1036
718460005985447936,2760,534
718454725339934721,4961,1536
718246886998687744,1973,511
718234618122661888,3961,1022
717841801130979328,2511,611
717790033953034240,2942,1142
717537687239008257,5883,1884
717428917016076293,1646,458
717421804990701568,3220,862
717047459982213120,6412,1969
717009362452090881,3322,991
716802964044845056,4388,1200
716791146589110272,7447,1562
716730379797970944,1262,440
716447146686459905,13345,6009
716439118184652801,2422,215
716285507865542656,2830,1093
716080869887381504,6879,1949
715928423106027520,3261,895
715758151270801409,3803,1464
715733265223708672,4762,1720
715704790270025728,2865,575
715696743237730304,3990,1320
715680795826982913,4414,1652
715360349751484417,5583,1610
715342466308784130,3103,705
715220193576927233,2468,667
715200624753819648,5246,1927
715009755312439296,4259,1263
714982300363173890,3828,1056
714962719905021952,7513,4378
714957620017307648,4215,1439
714631576617938945,3339,1024
714606013974974464,3709,943
714485234495041536,2750,1163
714258258790387713,3089,729
714251586676113411,3344,846
714214115368108032,2321,894
714141408463036416,4395,1427
713919462244790272,3362,797
713909862279876608,1960,546
713900603437621249,2902,755
713761197720473600,4982,1404
713411074226274305,4520,1323
713177543487135744,7379,2899
713175907180089344,4561,1496
712809025985978368,18948,6865
712717840512598017,12608,5107
712668654853337088,4267,1235
712438159032893441,5450,1594
712309440758808576,247,25
712097430750289920,3871,1062
712092745624633345,3007,908
712085617388212225,3329,495
712065007010385924,2314,641
711998809858043904,0,130
711968124745228288,8244,2366
711743778164514816,2913,1008
711732680602345472,9070,4213
711694788429553666,33580,18789
711652651650457602,3938,936
711363825979756544,3742,1163
711306686208872448,3390,747
711008018775851008,3058,624
710997087345876993,4669,1405
710844581445812225,2606,710
710833117892898816,2749,545
710658690886586372,2366,572
710609963652087808,4898,2427
710588934686908417,4650,1911
710296729921429505,2430,757
710283270106132480,2195,529
710272297844797440,4634,1274
710269109699739648,2449,1151
710153181850935296,2969,911
710140971284037632,2830,907
710117014656950272,5622,2035
709918798883774466,3057,1085
709901256215666688,689,102
709852847387627521,3599,1226
709566166965075968,3620,1228
709556954897764353,3368,1091
709519240576036864,1526,240
709449600415961088,2286,589
709409458133323776,2678,699
709225125749587968,2457,582
709207347839836162,12854,5951
709198395643068416,2482,658
709179584944730112,2054,685
709158332880297985,2089,426
709042156699303936,4857,1675
708853462201716736,1833,668
708845821941387268,3064,915
708834316713893888,1719,511
708810915978854401,16854,7097
708738143638450176,2811,839
708711088997666817,2608,737
708479650088034305,2616,689
708469915515297792,3166,835
708400866336894977,16360,10338
708356463048204288,3677,1351
708349470027751425,2402,755
708149363256774660,4371,1588
708130923141795840,3470,863
708119489313951744,2749,1005
708109389455101952,1986,557
708026248782585858,4480,1968
707995814724026368,3207,1150
707983188426153984,51,2
707969809498152960,2767,987
707776935007539200,3352,970
707741517457260545,2550,628
707738799544082433,4187,2531
707693576495472641,3497,1023
707629649552134146,2630,903
707610948723478529,17347,6516
707420581654872064,2328,708
707411934438625280,2345,608
707387676719185920,3586,1321
707377100785885184,3360,1108
707315916783140866,2535,661
707297311098011648,2846,808
707059547140169728,2649,691
707038192327901184,2239,806
707021089608753152,4178,1405
707014260413456384,2352,604
706904523814649856,14924,8044
706901761596989440,2112,609
706681918348251136,3401,995
706644897839910912,2636,1125
706593038911545345,2211,646
706538006853918722,3542,1459
706516534877929472,3173,1053
706346369204748288,3530,948
706310011488698368,21870,8156
706291001778950144,1738,483
706265994973601792,2796,952
706169069255446529,3995,2277
706166467411222528,5273,1640
706153300320784384,1519,387
705975130514706432,3182,749
705970349788291072,3221,914
705898680587526145,2419,568
705786532653883392,1990,531
705591895322394625,3247,1177
705475953783398401,3022,940
705442520700944385,4540,1667
705428427625635840,3898,1727
705239209544720384,3075,766
705223444686888960,2636,811
705102439679201280,2200,524
705066031337840642,2229,630
704871453724954624,4369,1138
704859558691414016,2307,554
704847917308362754,5216,1569
704819833553219584,2702,1010
704761120771465216,6780,2971
704499785726889984,3002,1031
704491224099647488,779,81
704480331685040129,3467,1089
704364645503647744,8201,3643
704347321748819968,1623,358
704134088924532736,1542,476
704113298707505153,1896,577
704054845121142784,3004,933
703774238772166656,1880,475
703769065844768768,3358,1167
703631701117943808,2651,699
703611486317502464,3946,1564
703425003149250560,3881,1399
703407252292673536,2513,715
703382836347330562,3594,1163
703356393781329922,1952,395
703268521220972544,2013,558
703079050210877440,7578,3170
703041949650034688,26964,12831
702932127499816960,2657,742
702899151802126337,1642,464
702684942141153280,3313,1097
702671118226825216,2253,571
702598099714314240,12480,3520
702539513671897089,2948,981
702332542343577600,3260,1590
702321140488925184,3354,1063
702276748847800320,2535,785
702217446468493312,4912,1373
701981390485725185,3537,1012
701952816642965504,3914,1051
701889187134500865,3620,1424
701805642395348998,3512,1728
701601587219795968,2141,469
701570477911896070,2886,952
701545186879471618,2722,624
701214700881756160,12522,5246
700890391244103680,2266,579
700864154249383937,2655,633
700847567345688576,2510,515
700796979434098688,2499,975
700747788515020802,23432,9585
700518061187723268,2683,817
700505138482569216,2340,589
700462010979500032,4229,1835
700167517596164096,2702,762
700151421916807169,2289,687
700143752053182464,7708,2804
700062718104104960,2718,709
700029284593901568,2127,603
700002074055016451,3399,1375
699801817392291840,3135,978
699788877217865730,2294,518
699779630832685056,2824,1274
699775878809702401,2005,618
699691744225525762,10523,4737
699446877801091073,6088,2673
699434518667751424,2215,525
699423671849451520,1406,337
699413908797464576,2126,632
699370870310113280,1935,452
699323444782047232,3241,887
699088579889332224,2293,650
699079609774645248,2508,674
699072405256409088,3068,1220
699060279947165696,3863,1848
699036661657767936,2666,1223
698989035503689728,3457,1004
698953797952008193,2769,929
698907974262222848,2603,642
698710712454139905,2533,698
698703483621523456,1489,392
698635131305795584,1322,349
698549713696649216,2386,640
698355670425473025,1916,462
698342080612007937,2314,971
698262614669991936,4878,2050
698195409219559425,17181,6130
698178924120031232,2884,763
697995514407682048,1559,341
697990423684476929,3367,1324
697943111201378304,2451,703
697881462549430272,3094,1216
697630435728322560,1796,551
697616773278015490,3237,1035
697596423848730625,3103,1288
697575480820686848,2092,510
697516214579523584,2121,1149
697482927769255936,2473,693
697463031882764288,3498,1422
697270446429966336,4801,1926
697259378236399616,3369,1028
697255105972801536,3102,1191
697242256848379904,2576,686
696900204696625153,3251,1044
696894894812565505,2403,692
696886256886657024,4984,1849
696877980375769088,2498,723
696754882863349760,1520,370
696744641916489729,2122,963
696713835009417216,2430,666
696518437233913856,4000,1747
696490539101908992,1242,145
696488710901260288,2602,1046
696405997980676096,3280,1181
696100768806522880,1985,675
695816827381944320,3076,1194
695794761660297217,3241,796
695767669421768709,1912,765
695629776980148225,4692,2155
695446424020918272,4497,1857
695409464418041856,8885,3678
695314793360662529,3721,1493
695095422348574720,2695,632
695074328191332352,2916,1131
695064344191721472,1636,605
695051054296211456,2728,802
694925794720792577,2766,941
694905863685980160,2819,957
694669722378485760,36638,14766
694356675654983680,1542,293
694352839993344000,2090,632
694342028726001664,1605,491
694329668942569472,2051,515
694206574471057408,4271,2082
694183373896572928,3020,952
694001791655137281,3481,1054
693993230313091072,1916,415
693942351086120961,1780,376
693647888581312512,2760,605
693644216740769793,1375,126
693642232151285760,2599,419
693629975228977152,2509,813
693622659251335168,1577,378
693590843962331137,5186,2013
693582294167244802,1688,260
693486665285931008,1823,651
693280720173801472,3443,1267
693267061318012928,2444,833
693262851218264065,2278,511
693231807727280129,2937,752
693155686491000832,8070,3285
693109034023534592,1761,639
693095443459342336,1908,478
692919143163629568,2723,771
692905862751522816,2487,894
692901601640583168,1814,616
692894228850999298,2324,825
692828166163931137,2946,904
692752401762250755,6991,3731
692568918515392513,4458,1576
692535307825213440,3262,1399
692530551048294401,1882,423
692423280028966913,1515,233
692417313023332352,9565,3568
692187005137076224,2592,839
692158366030913536,2191,806
692142790915014657,1684,402
692041934689402880,3485,1299
692017291282812928,2940,983
691820333922455552,4050,1706
691793053716221953,8336,4332
691756958957883396,2943,1035
691675652215414786,1996,522
691483041324204033,2441,577
691459709405118465,4146,1170
691444869282295808,2716,869
691416866452082688,19795,7836
691321916024623104,2634,674
691096613310316544,3031,901
691090071332753408,1755,343
690989312272396288,6038,2953
690959652130045952,3678,1281
690938899477221376,4222,2029
690932576555528194,3374,1053
690735892932222976,3875,1301
690728923253055490,2230,529
690690673629138944,2380,829
690649993829576704,1342,287
690607260360429569,297,17
690597161306841088,2012,625
690400367696297985,1925,464
690374419777196032,3335,868
690360449368465409,2719,909
690348396616552449,1546,531
690248561355657216,1720,427
690021994562220032,2866,1053
690015576308211712,2573,755
690005060500217858,3752,1735
689999384604450816,1463,381
689993469801164801,1494,464
689977555533848577,1402,459
689905486972461056,2498,709
689877686181715968,3104,1207
689835978131935233,2211,762
689661964914655233,3288,947
689659372465688576,10617,3991
689623661272240129,2280,655
689599056876867584,11933,5682
689557536375177216,2102,469
689517482558820352,3487,1470
689289219123089408,2311,967
689283819090870273,3362,1134
689280876073582592,2033,729
689275259254616065,1179,248
689255633275777024,2620,1110
689154315265683456,3146,1022
689143371370250240,2056,522
688916208532455424,2790,896
688908934925697024,2165,790
688898160958271489,2153,797
688894073864884227,2291,710
688828561667567616,1414,381
688804835492233216,985,195
688789766343622656,2277,676
688547210804498433,2678,719
688519176466644993,2376,744
688385280030670848,9515,4581
688211956440801280,2288,853
688179443353796608,2178,597
688116655151435777,2904,801
688064179421470721,1770,368
687841446767013888,5612,2588
687826841265172480,2804,1156
687818504314159109,2552,974
687807801670897665,2455,729
687732144991551489,1804,683
687704180304273409,2498,862
687664829264453632,1986,519
687494652870668288,1948,588
687480748861947905,1640,248
687476254459715584,2031,547
687460506001633280,2112,556
687399393394311168,1944,636
687317306314240000,20643,9416
687312378585812992,4467,1947
687127927494963200,5599,2357
687124485711986689,2225,514
687109925361856513,5959,2535
687102708889812993,2396,1009
687096057537363968,2298,617
686947101016735744,8829,3277
686760001961103360,3615,1418
686749460672679938,3571,1490
686730991906516992,4247,1233
686683045143953408,2896,828
686618349602762752,3785,1398
686606069955735556,1943,554
686394059078897668,1781,703
686386521809772549,3340,901
686377065986265092,2266,582
686358356425093120,2244,692
686286779679375361,4101,1699
686050296934563840,2258,741
686035780142297088,1186,121
686034024800862208,3196,1185
686007916130873345,2549,426
686003207160610816,1871,652
685973236358713344,2157,536
685943807276412928,1668,609
685906723014619143,7704,2979
685681090388975616,2076,129
685667379192414208,2407,592
685663452032069632,3335,1500
685641971164143616,3012,804
685547936038666240,33798,16103
685532292383666176,3110,1196
685325112850124800,9713,4084
685321586178670592,2719,664
685315239903100929,3432,1091
685307451701334016,2127,456
685268753634967552,3183,1229
685198997565345792,2399,685
685169283572338688,4217,1463
684969860808454144,2430,381
684959798585110529,6994,3219
684940049151070208,3303,1071
684926975086034944,3591,475
684914660081053696,3598,1502
684902183876321280,1925,545
684880619965411328,2154,841
684830982659280897,35927,22269
684800227459624960,2787,1032
684594889858887680,9143,3624
684588130326986752,4218,1452
684567543613382656,3096,1265
684538444857667585,2712,979
684481074559381504,3978,1206
684460069371654144,2027,571
684241637099323392,8367,3378
684225744407494656,1265,214
684222868335505415,3928,1407
684200372118904832,2217,1060
684195085588783105,1961,525
684188786104872960,3577,1211
684177701129875456,2068,680
684147889187209216,3055,1548
684122891630342144,2056,484
684097758874210310,4224,1470
683857920510050305,3904,1142
683852578183077888,1980,357
683849932751646720,2673,996
683834909291606017,2693,1139
683828599284170753,2872,1094
683773439333797890,3428,1394
683742671509258241,6654,3418
683515932363329536,7515,2975
683498322573824003,3244,987
683481228088049664,2713,1024
683462770029932544,2487,695
683449695444799489,4000,1644
683391852557561860,7830,2461
683357973142474752,3007,953
683142553609318400,2955,1071
683111407806746624,3480,938
683098815881154561,2215,677
683078886620553216,2030,578
683030066213818368,2205,754
682962037429899265,37832,17111
682808988178739200,1820,180
682788441537560576,2532,1141
682750546109968385,1554,449
682697186228989953,1343,369
682662431982772225,3135,1111
682638830361513985,2114,621
682429480204398592,3514,1194
682406705142087680,7767,1812
682393905736888321,2288,697
682389078323662849,1707,476
682303737705140231,3136,1023
682259524040966145,4263,1243
682242692827447297,3340,1202
682088079302213632,18742,10160
682059653698686977,5067,1737
682047327939461121,3271,978
682032003584274432,6749,2071
682003177596559360,3216,1570
681981167097122816,2873,1065
681891461017812993,2521,839
681694085539872773,13092,4182
681679526984871937,1813,458
681654059175129088,2706,953
681610798867845120,1950,484
681579835668455424,3636,1337
681523177663676416,14671,5941
681340665377193984,1675,288
681339448655802368,9521,4201
681320187870711809,2709,771
681302363064414209,4041,1864
681297372102656000,3285,987
681281657291280384,3297,1127
681261549936340994,1490,281
681242418453299201,1521,551
681231109724700672,2463,500
681193455364796417,3785,1524
680970795137544192,2478,676
680959110691590145,4677,2052
680940246314430465,3281,1078
680934982542561280,2121,447
680913438424612864,2457,637
680889648562991104,1804,375
680836378243002368,3537,1358
680805554198020098,2202,679
680801747103793152,2429,837
680798457301471234,2913,1065
680609293079592961,2698,724
680583894916304897,3709,1376
680497766108381184,4332,1968
680494726643068929,1762,496
680473011644985345,2605,759
680440374763077632,1483,512
680221482581123072,1493,298
680206703334408192,2899,1205
680191257256136705,2191,513
680176173301628928,3987,1597
680161097740095489,2376,755
680145970311643136,3691,1785
680130881361686529,2333,971
680115823365742593,2772,929
680100725817409536,3656,1412
680085611152338944,13084,9188
680070545539371008,2638,900
679877062409191424,2013,668
679872969355714560,2226,680
679862121895714818,2504,640
679854723806179328,2920,1260
679844490799091713,2420,783
679828447187857408,37064,14345
679777920601223168,3153,1136
679736210798047232,2134,814
679729593985699840,2205,848
679722016581222400,1689,476
679530280114372609,4877,2130
679527802031484928,2692,738
679511351870550016,3436,1296
679503373272485890,3214,1506
679475951516934144,2131,654
679462823135686656,32371,19285
679405845277462528,2421,1230
679158373988876288,21818,8229
679148763231985668,2829,1051
679132435750195208,3021,1185
679111216690831360,6085,2616
679062614270468097,17352,8336
679047485189439488,2290,687
679001094530465792,2886,1255
678991772295516161,2356,1196
678969228704284672,1680,472
678800283649069056,2628,924
678798276842360832,3515,1194
678774928607469569,2857,931
678767140346941444,3606,1389
678764513869611008,1667,487
678755239630127104,7255,3360
678740035362037760,3822,1715
678708137298427904,5684,2481
678675843183484930,2918,1504
678643457146150913,2083,425
678446151570427904,4078,1590
678424312106393600,5511,2595
678410210315247616,4311,1857
678399652199309312,80580,32427
678396796259975168,1620,422
678389028614488064,1900,434
678380236862578688,2484,929
678341075375947776,1754,545
678334497360859136,1322,261
678278586130948096,11618,6193
678255464182861824,1614,373
678023323247357953,1959,390
678021115718029313,13951,6448
677961670166224897,3475,1710
677918531514703872,1375,421
677895101218201600,4918,2131
677716515794329600,3110,989
677700003327029250,3439,1470
677698403548192770,1251,327
677687604918272002,2522,858
677673981332312066,3375,1524
677662372920729601,1969,975
677644091929329666,1884,810
677573743309385728,2161,729
677565715327688705,1314,470
677557565589463040,2467,1174
677547928504967168,7029,3727
677530072887205888,1086,233
677335745548390400,3076,1815
677334615166730240,1368,291
677331501395156992,1105,238
677328882937298944,3687,1529
677314812125323265,1663,535
677301033169788928,1248,411
677269281705472000,2018,716
677228873407442944,3588,1666
677187300187611136,2780,938
676975532580409345,2817,1092
676957860086095872,2253,819
676949632774234114,1324,399
676948236477857792,2201,872
676946864479084545,1743,377
676942428000112642,2101,765
676936541936185344,12868,4981
676916996760600576,3004,1821
676897532954456065,2280,727
676864501615042560,2126,721
676821958043033607,23296,15817
676819651066732545,1825,679
676811746707918848,1435,431
676776431406465024,5057,2049
676617503762681856,2926,986
676613908052996102,1092,201
676606785097199616,1898,443
676603393314578432,1169,385
676593408224403456,4627,2178
676590572941893632,918,126
676588346097852417,2335,797
676582956622721024,1213,282
676575501977128964,2613,1127
676533798876651520,1890,562
676496375194980353,1532,535
676470639084101634,11712,4720
676440007570247681,1736,675
676430933382295552,1408,347
676263575653122048,2095,555
676237365392908289,1233,290
676219687039057920,76440,31348
676215927814406144,1759,587
676191832485810177,2296,1043
676146341966438401,1931,664
676121918416756736,2179,1167
676101918813499392,2837,1174
676098748976615425,3034,1442
676089483918516224,1325,438
675898130735476737,1636,572
675891555769696257,2146,867
675888385639251968,2400,967
675878199931371520,4206,1409
675870721063669760,1649,572
675853064436391936,2704,1308
675849018447167488,943,146
675845657354215424,2290,888
675822767435051008,1531,538
675820929667219457,1055,234
675798442703122432,10316,3423
675781562965868544,1640,475
675740360753160193,1174,348
675710890956750848,1898,823
675707330206547968,1989,694
675706639471788032,647,98
675534494439489536,1828,420
675531475945709568,1190,387
675522403582218240,1043,290
675517828909424640,1294,466
675501075957489664,17246,5874
675497103322386432,3160,1305
675489971617296384,1305,603
675483430902214656,1845,985
675432746517426176,1529,569
675372240448454658,1694,518
675362609739206656,1052,234
675354435921575936,32798,16997
675349384339542016,3934,2272
675334060156301312,2786,1294
675166823650848770,3626,1606
675153376133427200,6304,2602
675149409102012420,3740,1693
675147105808306176,942,236
675146535592706048,1196,308
675145476954566656,2138,908
675135153782571009,1300,496
675113801096802304,1954,791
675111688094527488,965,253
675109292475830276,2799,1138
675047298674663426,1061,329
675015141583413248,2717,1190
675006312288268288,990,229
675003128568291329,1564,470
674999807681908736,2251,1103
674805413498527744,859,357
674800520222154752,3028,862
674793399141146624,2514,1085
674790488185167872,1103,250
674788554665512960,819,209
674781762103414784,2006,1206
674774481756377088,1115,475
674767892831932416,1829,793
674764817387900928,786,238
674754018082705410,1365,449
674752233200820224,1462,467
674743008475090944,1401,553
674742531037511680,489,50
674739953134403584,1104,389
674737130913071104,646,93
674690135443775488,1147,466
674670581682434048,1605,649
674664755118911488,921,255
674646392044941312,1440,495
674644256330530816,1021,266
674638615994089473,1684,583
674632714662858753,1504,577
674606911342424069,939,97
674468880899788800,6222,2034
674447403907457024,1063,356
674436901579923456,1112,394
674422304705744896,1437,535
674416750885273600,681,140
674410619106390016,1198,464
674394782723014656,1507,575
674372068062928900,848,315
674330906434379776,562,73
674318007229923329,1420,517
674307341513269249,11310,6945
674291837063053312,14711,5883
674271431610523648,1573,733
674269164442398721,907,227
674265582246694913,1651,849
674262580978937856,1303,454
674255168825880576,1462,550
674082852460433408,755,168
674075285688614912,984,288
674063288070742018,6353,2199
674053186244734976,3319,1295
674051556661161984,1443,486
674045139690631169,1418,641
674042553264685056,720,129
674038233588723717,1097,414
674036086168010753,846,213
674024893172875264,1783,1211
674019345211760640,1127,300
674014384960745472,1560,636
674008982932058114,1196,350
673956914389192708,1941,955
673919437611909120,1162,374
673906403526995968,3185,1626
673887867907739649,927,251
673716320723169284,3071,743
673715861853720576,3529,2061
673711475735838725,1032,298
673709992831262724,846,273
673708611235921920,1077,285
673707060090052608,1093,389
673705679337693185,1250,404
673700254269775872,1431,561
673697980713705472,3776,1936
673689733134946305,1729,650
673688752737402881,1262,493
673686845050527744,1432,437
673680198160809984,1365,468
673662677122719744,1245,365
673656262056419329,717,238
673636718965334016,1097,357
673612854080196609,1591,724
673583129559498752,1179,359
673580926094458881,828,270
673576835670777856,1379,557
673363615379013632,1017,306
673359818736984064,1442,666
673355879178194945,1482,569
673352124999274496,1645,534
673350198937153538,744,212
673345638550134785,2491,1256
673343217010679808,963,270
673342308415348736,1263,579
673320132811366400,13394,7849
673317986296586240,872,256
673295268553605120,7477,3149
673270968295534593,1056,365
673240798075449344,1411,726
673213039743795200,2234,834
673148804208660480,1677,623
672997845381865473,1963,718
672995267319328768,948,290
672988786805112832,979,293
672984142909456390,1253,540
672980819271634944,1811,993
672975131468300288,1665,900
672970152493887488,941,354
672968025906282496,1307,543
672964561327235073,1411,636
672902681409806336,1353,503
672898206762672129,897,424
672884426393653248,1534,833
672877615439593473,1022,363
672834301050937345,1304,561
672828477930868736,1248,491
672640509974827008,971,318
672622327801233409,1288,486
672614745925664768,1214,578
672609152938721280,1105,385
672604026190569472,1102,399
672594978741354496,1321,604
672591762242805761,942,332
672591271085670400,717,180
672538107540070400,1022,361
672523490734551040,633,168
672488522314567680,1104,437
672482722825261057,1125,593
672481316919734272,713,124
672475084225949696,1421,695
672466075045466113,1349,534
672272411274932228,6418,3339
672267570918129665,1488,609
672264251789176834,1129,333
672256522047614977,2793,1532
672254177670729728,1421,732
672248013293752320,1712,601
672245253877968896,677,156
672239279297454080,889,319
672231046314901505,1814,997
672222792075620352,777,210
672205392827572224,2249,1145
672169685991993344,1009,366
672160042234327040,867,353
672139350159835138,1736,691
672125275208069120,2380,1130
672095186491711488,996,368
672082170312290304,935,359
672068090318987265,1281,514
671896809300709376,8440,4119
671891728106971137,1324,567
671882082306625538,3439,1369
671879137494245376,1406,668
671874878652489728,1236,550
671866342182637568,1105,486
671855973984772097,898,437
671789708968640512,7011,3454
671768281401958400,1183,503
671763349865160704,1659,907
671744970634719232,1346,760
671743150407421952,741,233
671735591348891648,1432,744
671729906628341761,8432,4307
671561002136281088,12705,7146
671550332464455680,903,206
671547767500775424,1342,589
671544874165002241,1958,1036
671542985629241344,1086,557
671538301157904385,921,393
671536543010570240,1161,401
671533943490011136,1010,570
671528761649688577,837,260
671520732782923777,1389,523
671518598289059840,947,290
671511350426865664,1595,707
671504605491109889,6946,3520
671497587707535361,906,441
671488513339211776,1007,464
671486386088865792,575,197
671485057807351808,757,229
671390180817915904,1427,735
671362598324076544,1096,293
671357843010908160,396,147
671355857343524864,479,114
671347597085433856,952,422
671186162933985280,733,207
671182547775299584,1112,341
671166507850801152,865,348
671163268581498880,1650,1095
671159727754231808,369,82
671154572044468225,707,216
671151324042559489,663,152
671147085991960577,666,221
671141549288370177,1150,654
671138694582165504,911,399
671134062904504320,741,194
671122204919246848,3465,2494
671115716440031232,1361,770
671109016219725825,1129,436
670995969505435648,1098,291
670842764863651840,24384,8592
670840546554966016,584,193
670838202509447168,1096,686
670833812859932673,437,122
670832455012716544,725,213
670826280409919488,5490,4005
670823764196741120,764,187
670822709593571328,603,93
670815497391357952,3148,1523
670811965569282048,1115,268
670807719151067136,1148,490
670804601705242624,1937,951
670803562457407488,340,87
670797304698376195,734,235
670792680469889025,823,275
670789397210615808,656,240
670786190031921152,600,200
670783437142401025,816,387
670782429121134593,1550,762
670780561024270336,782,287
670778058496974848,325,72
670764103623966721,1062,414
670755717859713024,435,109
670733412878163972,953,507
670727704916926465,820,355
670717338665226240,1195,486
670704688707301377,766,370
670691627984359425,588,242
670679630144274432,743,278
670676092097810432,245,42
670668383499735048,10605,4968
670474236058800128,1504,736
670468609693655041,350,86
670465786746662913,966,545
670452855871037440,543,203
670449342516494336,1186,649
670444955656130560,6661,1963
670442337873600512,636,198
670435821946826752,1043,511
670434127938719744,1389,644
670433248821026816,325,112
670428280563085312,1367,613
670427002554466305,519,161
670421925039075328,1293,625
670420569653809152,623,310
670417414769758208,566,316
670411370698022913,2004,883
670408998013820928,552,221
670403879788544000,428,154
670385711116361728,553,203
670374371102445568,745,268
670361874861563904,326,66
670338931251150849,419,108
670319130621435904,3843,1212
670303360680108032,428,130
670290420111441920,698,283
670093938074779648,1015,331
670086499208155136,692,246
670079681849372674,2209,1217
670073503555706880,1563,773
670069087419133954,620,234
670061506722140161,756,334
670055038660800512,666,332
670046952931721218,642,172
670040295598354432,750,110
670037189829525505,584,272
670003130994700288,332,92
669993076832759809,323,83
669972011175813120,445,158
669970042633789440,302,59
669942763794931712,499,159
669926384437997569,369,100
669923323644657664,230,55
669753178989142016,803,393
669749430875258880,264,65
669684865554620416,511,88
669683899023405056,385,110
669682095984410625,347,132
669680153564442624,658,286
669661792646373376,800,429
669625907762618368,3495,1796
669603084620980224,941,359
669597912108789760,508,151
669583744538451968,1478,921
669573570759163904,431,139
669571471778410496,1580,1006
669567591774625800,231,55
669564461267722241,382,123
669393256313184256,362,75
669375718304980992,1321,721
669371483794317312,495,178
669367896104181761,456,149
669363888236994561,613,223
669359674819481600,367,121
669354382627049472,2680,1265
669353438988365824,635,260
669351434509529089,433,182
669328503091937280,1011,416
669327207240699904,573,115
669324657376567296,494,207
669216679721873412,1185,402
669214165781868544,435,162
669203728096960512,994,470
669037058363662336,646,308
669015743032369152,735,371
669006782128353280,572,245
669000397445533696,20704,6301
668994913074286592,438,226
668992363537309700,736,340
668989615043424256,674,325
668988183816871936,890,461
668986018524233728,550,165
668981893510119424,532,303
668979806671884288,789,345
668975677807423489,1291,573
668967877119254528,146,22
668960084974809088,699,236
668955713004314625,276,71
668932921458302977,261,58
668902994700836864,315,100
668892474547511297,395,149
668872652652679168,520,299
668852170888998912,451,165
668826086256599040,430,135
668815180734689280,567,264
668779399630725120,701,369
668655139528511488,524,216
668645506898350081,880,521
668643542311546881,870,524
668641109086707712,1067,533
668636665813057536,1033,483
668633411083464705,2773,1607
668631377374486528,707,311
668627278264475648,312,112
668625577880875008,382,129
668623201287675904,1408,753
668620235289837568,198,41
668614819948453888,610,313
668587383441514497,1661,1057
668567822092664832,241,52
668544745690562560,509,217
668542336805281792,448,212
668537837512433665,249,72
668528771708952576,453,222
668507509523615744,321,102
668496999348633600,409,128
668484198282485761,419,232
668480044826800133,452,145
668466899341221888,873,508
668297328638447616,613,294
668291999406125056,240,29
668286279830867968,497,135
668274247790391296,812,228
668268907921326080,549,233
668256321989451776,1290,601
668248472370458624,968,475
668237644992782336,6121,2815
668226093875376128,296,102
668221241640230912,508,192
668204964695683073,553,191
668190681446379520,648,194
668171859951755264,483,191
668154635664932864,486,306
668142349051129856,566,278
668113020489474048,661,236
667937095915278337,1242,776
667924896115245057,295,111
667915453470232577,205,55
667911425562669056,483,300
667902449697558528,840,370
667886921285246976,1860,1065
667885044254572545,806,470
667878741721415682,385,116
667873844930215936,619,396
667866724293877760,2969,1013
667861340749471744,236,75
667832474953625600,290,61
667806454573760512,1043,483
667801013445750784,325,95
667793409583771648,690,324
667782464991965184,404,242
667773195014021121,234,55
667766675769573376,437,212
667728196545200128,374,146
667724302356258817,475,313
667550904950915073,0,34
667550882905632768,0,32
667549055577362432,5702,2230
667546741521195010,331,121
667544320556335104,848,513
667538891197542400,201,64
667534815156183040,806,512
