tweet_id,favorite_count,retweet_count
835172783151792128,26843,5936
835152434251116546,23066,3118
834931633769889797,11118,1702
834786237630337024,21834,5644
834574053763584002,14049,2616
834477809192075265,0,11016
834458053273591808,9886,1734
834209720923721728,21188,4913
834167344700198914,16227,3769
834089966724603904,10329,2197
834086379323871233,13422,2277
833863086058651648,13778,2478
833826103416520705,18508,3880
833732339549220864,0,224
833722901757046785,21331,3326
833479644947025920,15259,2112
833124694597443584,20760,5002
832998151111966721,13677,2286
832769181346996225,0,39
832757312314028032,17318,3739
832682457690300417,12225,3032
832645525019123713,3014,541
832636094638288896,16307,2880
832397543355072512,12278,2288
832369877331693569,17671,3298
832273440279240704,11648,2413
832215909146226688,0,6429
832215726631055365,0,9693
832088576586297345,67,2
832040443403784192,0,9992
832032802820481025,18384,4828
831939777352105988,24713,6356
831926988323639298,351,34
831911600680497154,28477,6746
831670449226514432,10759,1879
831650051525054464,7390,2006
831552930092285952,9257,2380
831322785565769729,9517,1597
831315979191906304,6729,1160
831309418084069378,12096,2546
831262627380748289,12278,2120
830956169170665475,8211,1546
830583320585068544,68959,17410
830173239259324417,0,5909
830097400375152640,10142,3078
829878982036299777,0,5217
829861396166877184,12611,2029
829501995190984704,32762,11016
829449946868879360,10801,2102
829141528400556032,25225,7657
829011960981237760,54744,16921
828801551087042563,0,3533
828770345708580865,26372,6098
828708714936930305,37764,11661
828650029636317184,9826,1409
828409743546925057,6533,1205
828408677031882754,7927,1341
828381636999917570,13042,2300
828376505180889089,7632,1111
828372645993398273,12980,3059
828361771580813312,2278,177
828046555563323392,12156,2973
828011680017821696,10692,2231
827933404142436356,20784,5439
827653905312006145,15978,3120
827600520311402496,7659,978
827324948884643840,16364,3171
827199976799354881,10931,2330
826958653328592898,22296,5217
826848821049180160,37648,10601
826615380357632002,0,4140
826598799820865537,5279,264
826598365270007810,10388,2439
826476773533745153,19048,4388
826240494070030336,13735,2706
826204788643753985,5041,967
826115272272650244,16179,3265
825876512159186944,10803,1951
825829644528148480,13167,2586
825535076884762624,54008,18005
825147591692263424,18953,4739
825120256414846976,0,1329
825026590719483904,6559,1329
824796380199809024,0,5728
824775126675836928,15468,3672
824663926340194305,10439,1812
824325613288833024,12238,10922
824297048279236611,15614,4031
824025158776213504,4969,617
823939628516474880,11014,2824
823719002937630720,0,11697
823699002998870016,14437,2626
823581115634085888,13499,2747
823333489516937216,723,26
823322678127919110,16298,4200
823269594223824897,0,10327
822975315408461824,17924,3596
822872901745569793,136870,45319
822859134160621569,13743,2393
822647212903690241,0,6689
822610361945911296,15332,3082
822489057087389700,18836,6689
822462944365645825,29324,15105
822244816520155136,36316,10327
822163064745328640,0,5014
821886076407029760,11769,2428
821813639212650496,0,3500
821765923262631936,8726,1725
821522889702862852,8325,1848
821421320206483457,0,5849
821407182352777218,12229,4534
821153421864615936,264,10
821149554670182400,9024,2094
821107785811234820,9952,2231
821044531881721856,13131,2390
820837357901512704,0,7046
820749716845686786,32766,10340
820690176645140481,12677,3374
820494788566847489,0,592
820446719150292993,0,2691
820314633777061888,3469,592
820078625395449857,20590,6561
820013781606658049,0,1237
819952236453363712,5529,1237
819924195358416896,13393,5095
819711362133872643,13970,3253
819588359383371776,9979,2070
819347104292290561,7502,1258
819238181065359361,2373,426
819227688460238848,24004,7046
819015337530290176,0,38552
819015331746349057,0,19813
819006400881917954,47018,19813
819004803107983360,90310,38552
818646164899774465,0,21972
818627210458333184,23258,7894
818614493328580609,10242,2691
818588835076603904,0,6443
818536468981415936,11360,2595
818307523543449600,0,8512
818259473185828864,11465,2390
818145370475810820,12771,2703
817908911860748288,5042,837
817827839487737858,53864,28418
817777686764523521,11160,2826
817536400337801217,12268,3124
817502432452313088,0,3560
817423860136083457,35405,15520
817415592588222464,5834,1005
817181837579653120,0,8888
817171292965273600,9101,2121
817120970343411712,12696,2733
817056546584727552,8936,1721
816829038950027264,0,4944
816816676327063552,10443,2146
816697700272001025,10199,2298
816450570814898180,31823,8512
816336735214911488,8962,2045
816091915477250048,9299,2252
816062466425819140,0,1083
816014286006976512,0,5544
815990720817401858,5177,1083
815966073409433600,23348,8888
815745968457060357,0,4349
815736392542261248,10266,2384
815639385530101762,8572,1728
815390420867969024,10806,3993
814986499976527872,7978,1349
814638523311648768,11750,2846
814578408554463233,0,6127
814530161257443328,9018,1949
814153002265309185,30031,9132
813944609378369540,0,3351
813910438903693312,9705,1966
813812741911748608,37982,14694
813800681631023104,8696,1850
813217897535406080,19467,7674
813202720496779264,9608,1893
813187593374461952,20724,4601
813172488309972993,9706,2018
813157409116065792,8105,2328
813142292504645637,8827,2497
813130366689148928,4669,473
813127251579564032,12373,3289
813112105746448384,10755,2891
813096984823349248,10983,3803
813081950185472002,10307,2913
813066809284972545,8315,2054
813051746834595840,21866,7739
812781120811126785,7914,2016
812709060537683968,6915,1504
812503143955202048,6339,1294
812466873996607488,8331,2031
812372279581671427,14300,3862
811985624773361665,7581,1480
811744202451197953,7890,1680
811647686436880384,5847,784
811627233043480576,13333,3269
811386762094317568,21836,6719
810984652412424192,5579,1519
810896069567610880,9442,1869
810657578271330305,11472,2796
810284430598270976,36923,11966
810254108431155201,15343,3533
809920764300447744,16180,4140
809808892968534016,0,5158
809448704142938112,7261,1542
809220051211603969,20816,5909
809084759137812480,13820,3714
808838249661788160,10570,3219
808733504066486276,8275,2286
808501579447930884,11811,2741
808344865868283904,44515,21972
808134635716833280,0,6259
808106460588765185,9173,2331
808001312164028416,13146,3735
807621403335917568,15239,3851
807106840509214720,124022,58568
807059379405148160,0,7730
807010152071229440,13659,4062
806629075125202948,78362,36623
806620845233815552,0,5833
806576416489959424,5093,2051
806542213899489280,10697,2486
806242860592926720,0,12283
806219024703037440,6723,1255
805958939288408065,0,5661
805932879469572096,8658,2019
805826884734976000,6873,1926
805823200554876929,0,8480
805520635690676224,6011,1741
805487436403003392,9194,2673
805207613751304193,8158,1803
804738756058218496,14344,4052
804475857670639616,6416,2124
804413760345620481,0,3396
804026241225523202,46674,17044
803773340896923648,10518,2909
803692223237865472,0,7834
803638050916102144,11470,4353
803380650405482500,8120,1961
803321560782307329,0,5611
803276597545603072,10500,2597
802952499103731712,9440,2112
802624713319034886,0,3075
802600418706604034,7445,1550
802572683846291456,9367,2649
802323869084381190,16963,6152
802265048156610565,6915,1439
802239329049477120,9488,2758
802185808107208704,0,280
801958328846974976,8085,1799
801854953262350336,1851,249
801538201127157760,8584,2180
801285448605831168,6337,870
801167903437357056,25673,6259
801127390143516673,0,4170
801115127852503040,8454,2215
800859414831898624,720,101
800855607700029440,0,1699
800751577355128832,11028,2940
800513324630806528,13750,3166
800459316964663297,9934,2279
800443802682937345,0,4553
800388270626521089,11687,2964
800188575492947969,0,4173
800141422401830912,16029,2691
800018252395122689,29758,13903
799774291445383169,0,4943
799757965289017345,8788,2280
799422933579902976,8435,2034
799308762079035393,0,5789
799297110730567681,10366,2918
799063482566066176,8460,2605
798933969379225600,13747,4732
798925684722855936,7816,1509
798705661114773508,0,6990
798701998996647937,0,8221
798697898615730177,0,6858
798694562394996736,0,5242
798686750113755136,0,2459
798682547630837760,0,4975
798673117451325440,0,5867
798665375516884993,0,4112
798644042770751489,0,1960
798628517273620480,0,2081
798585098161549313,0,6026
798576900688019456,0,6166
798340744599797760,0,3547
798209839306514432,10884,2705
797971864723324932,12182,3296
797545162159308800,15201,5130
797236660651966464,20910,6988
797165961484890113,236,28
796904159865868288,0,9403
796865951799083009,8043,2016
796759840936919040,12411,3229
796563435802726400,0,7697
796484825502875648,7945,1862
796387464403357696,11529,4385
796177847564038144,0,15097
796149749086875649,33852,15097
796125600683540480,5191,1898
796116448414461957,9556,2552
796080075804475393,8865,2448
796031486298386433,11330,3916
795464331001561088,52126,25044
795400264262053889,10561,3047
795076730285391872,16992,5728
794983741416415232,0,3558
794926597468000259,10772,2435
794355576146903043,0,10869
794332329137291264,10030,2810
794205286408003585,9643,3504
793962221541933056,17611,5158
793845145112371200,9659,1973
793614319594401792,0,3306
793601777308463104,8360,1717
793500921481273345,11198,2508
793286476301799424,25772,9693
793271401113350145,9088,2519
793256262322548741,20955,8803
793241302385262592,11020,3464
793226087023144960,10312,3034
793210959003287553,9356,2951
793195938047070209,16013,5939
793180763617361921,7269,2109
793165685325201412,9866,2933
793150605191548928,6478,1797
793135492858580992,6771,2617
793120401413079041,13301,4128
792913359805018113,15029,4198
792883833364439040,11841,4506
792773781206999040,7702,1777
792394556390137856,14076,4527
792050063153438720,7506,1906
791821351946420224,0,22239
791784077045166082,0,10150
791780927877898241,0,4018
791774931465953280,47264,23432
791672322847637504,12297,3306
791406955684368384,13740,4349
791312159183634433,9188,2673
791026214425268224,0,4332
790987426131050500,10332,2245
790946055508652032,17430,4944
790723298204217344,0,2446
790698755171364864,8587,2027
790581949425475584,21654,7568
790337589677002753,8187,1977
790277117346975746,13144,3351
790227638568808452,0,3770
789986466051088384,9678,2446
789960241177853952,0,4350
789903600034189313,10862,4353
789628658055020548,7864,1874
789599242079838210,7077,2026
789530877013393408,12316,3558
789314372632018944,9037,2412
789280767834746880,0,5214
789268448748703744,9531,2742
789137962068021249,10161,2950
788908386943430656,28680,13108
788765914992902144,28685,10869
788552643979468800,0,7600
788412144018661376,16296,5552
788178268662984705,7565,2213
788150585577050112,6415,1363
788070120937619456,0,3610
788039637453406209,6434,1391
787810552592695296,9070,3230
787717603741622272,10700,2925
787397959788929025,11354,2991
787322443945877504,8145,1837
787111942498508800,0,7089
786963064373534720,27826,8387
786729988674449408,0,2534
786709082849828864,19063,6429
786664955043049472,11118,2688
786595970293370880,9835,3279
786363235746385920,11390,3691
786286427768250368,8328,3010
786233965241827333,15972,5014
786051337297522688,1493,160
786036967502913536,0,7417
785927819176054784,11898,3339
785872687017132033,6992,1921
785639753186217984,8175,2338
785533386513321988,9519,2098
785515384317313025,6383,1329
785264754247995392,7582,1714
785170936622350336,12606,5096
784826020293709826,10578,3396
784517518371221505,9351,2662
784431430411685888,5950,1348
784183165795655680,21006,8480
784057939640352768,31156,11697
783839966405230592,31335,11315
783821107061198850,7676,2059
783695101801398276,10904,3368
783466772167098368,8816,2358
783391753726550016,17609,5771
783347506784731136,0,5872
783334639985389568,30437,12283
783085703974514689,8508,2328
782969140009107456,25175,7730
782747134529531904,7796,1472
782722598790725632,18009,5661
782598640137187329,8121,1973
782305867769217024,17376,5849
782021823840026624,0,6510
781955203444699136,11599,3532
781661882474196992,10898,2846
781655249211752448,4170,1176
781524693396357120,21639,5833
781308096455073793,7442,2675
781251288990355457,8799,2190
781163403222056960,10201,2868
780931614150983680,22536,7697
780858289093574656,7494,2106
780800785462489090,5729,1369
780601303617732608,12633,3500
780543529827336192,6572,1817
780496263422808064,0,3874
780476555013349377,0,120
780459368902959104,5510,1126
780192070812196864,9065,2345
780092040432480260,0,2415
780074436359819264,12750,5214
779834332596887552,19737,7417
779377524342161408,9186,3253
779124354206535695,0,19260
779056095788752897,15400,4739
778990705243029504,20847,7567
778774459159379968,0,10400
778764940568104960,901,382
778748913645780993,7186,1378
778650543019483137,6005,1580
778624900596654080,4818,1059
778408200802557953,14212,4541
778396591732486144,0,12811
778383385161035776,6084,1153
778286810187399168,10824,3450
778039087836069888,8836,2759
778027034220126208,6823,1696
777953400541634568,0,3707
777885040357281792,6620,1708
777684233540206592,11686,3075
777641927919427584,0,4426
777621514455814149,9121,2604
777189768882946048,14880,4498
776819012571455488,0,14331
776813020089548800,5077,1270
776477788987613185,9201,2904
776249906839351296,0,9572
776218204058357768,31173,16648
776201521193218049,9997,2632
776113305656188928,12218,4553
776088319444877312,1913,158
775898661951791106,0,17173
775842724423557120,12193,2796
775733305207554048,14399,4170
775729183532220416,13452,4804
775364825476165632,7700,3115
775350846108426240,10565,4079
775085132600442880,16175,4943
774757898236878852,8916,1857
774639387460112384,6978,1804
774314403806253056,22628,5789
773985732834758656,11137,4046
773922284943896577,6654,1825
773704687002451968,6871,1699
773670353721753600,5536,1358
773547596996571136,22964,6443
773336787167145985,0,5313
773308824254029826,24169,7797
773247561583001600,9794,3385
773191612633579521,10375,4315
772877495989305348,8900,4050
772826264096874500,8338,2447
772615324260794368,0,3519
772581559778025472,6740,1764
772193107915964416,6281,1448
772152991789019136,3944,1175
772117678702071809,3919,771
772114945936949249,2816,487
772102971039580160,4162,970
771908950375665664,6825,1982
771770456517009408,12456,3547
771500966810099713,8569,2715
771380798096281600,10891,5313
771171053431250945,0,7841
771136648247640064,9497,3047
771102124360998913,6484,1494
771014301343748096,7140,1720
771004394259247104,0,225
770787852854652928,5128,1256
770772759874076672,5375,1476
770655142660169732,7589,1826
770414278348247044,6540,2173
770293558247038976,6474,1545
770093767776997377,0,3182
770069151037685760,7859,2390
769940425801170949,32561,9992
769695466921623552,6628,1730
769335591808995329,0,8037
769212283578875904,5603,1784
768970937022709760,14950,6792
768909767477751808,0,2801
768855141948723200,4355,926
768609597686943744,4264,1252
768596291618299904,5218,1335
768554158521745409,0,6067
768473857036525572,14141,3580
768193404517830656,11301,3707
767884188863397888,4938,1445
767754930266464257,16624,5611
767500508068192258,7760,2433
767191397493538821,12731,3940
767122157629476866,10518,2974
766864461642756096,0,5876
766793450729734144,5270,1410
766714921925144576,2700,394
766693177336135680,4163,826
766423258543644672,6231,1658
766313316352462849,7033,1959
766078092750233600,0,2727
766069199026450432,4409,889
766008592277377025,3890,518
765719909049503744,7506,2228
765669560888528897,5374,1264
765395769549590528,27445,3521
765371061932261376,7338,2249
765222098633691136,12036,3519
764857477905154048,6673,1839
764259802650378240,6245,1567
763956972077010945,774,57
763837565564780549,13031,4332
763183847194451968,5579,1538
763167063695355904,0,3142
763103485927849985,7622,2372
762699858130116608,12596,3770
762471784394268675,11649,6711
762464539388485633,10661,4350
762316489655476224,4969,1162
762035686371364864,33057,16192
761976711479193600,5581,2086
761750502866649088,0,4078
761745352076779520,4411,889
761672994376806400,51251,30223
761599872357261312,4267,1226
761371037149827077,0,18766
761334018830917632,5380,1506
761292947749015552,4621,1129
761227390836215808,5492,1621
761004547850530816,11716,3610
760893934457552897,3948,1015
760656994973933572,6838,1982
760641137271070720,5133,1337
760539183865880579,7855,3762
760521673607086080,4372,1447
760290219849637889,27732,11949
760252756032651264,4081,901
760190180481531904,5896,1874
760153949710192640,0,31
759943073749200896,6137,2161
759923798737051648,15167,5876
759846353224826880,6940,2048
759793422261743616,6157,1968
759566828574212096,0,21901
759557299618865152,4859,1223
759447681597108224,8785,2534
759446261539934208,1729,502
759197388317847553,6265,2019
759159934323924993,0,1209
759099523532779520,14990,4323
759047813560868866,6707,2104
758854675097526272,3661,927
758828659922702336,11564,3989
758740312047005698,5916,1666
758474966123810816,3937,1034
758467244762497024,4960,2303
758405701903519748,5371,1995
758355060040593408,3525,1121
758099635764359168,19772,10400
758041019896193024,2790,386
757741869644341248,7101,3368
757729163776290825,0,8321
757725642876129280,4687,1258
757611664640446465,4715,1145
757597904299253760,0,306
757596066325864448,4477,1086
757400162377592832,15637,7092
757393109802180609,6010,1797
757354760399941633,4670,1475
756998049151549440,6486,2057
756939218950160384,6861,2076
756651752796094464,5217,1353
756526248105566208,10743,3725
756303284449767430,4071,1130
756288534030475264,44187,18075
756275833623502848,6634,1585
755955933503782912,7562,2980
755206590534418437,16968,5532
755110668769038337,21901,11487
754874841593970688,0,8220
754856583969079297,7102,2608
754747087846248448,2659,542
754482103782404096,5477,2019
754449512966619136,3871,753
754120377874386944,8123,2438
753655901052166144,6015,2234
753420520834629632,8176,3683
753398408988139520,5956,1982
753375668877008896,7883,2415
753298634498793472,0,5928
753294487569522689,3485,1079
753039830821511168,38295,21673
753026973505581056,4031,1005
752932432744185856,13025,7089
752917284578922496,7110,1634
752701944171524096,0,2969
752682090207055872,6167,1653
752660715232722944,4524,1615
752568224206688256,5696,2364
752519690950500352,7596,3558
752334515931054080,3929,1140
752309394570878976,0,16974
752173152931807232,6121,1899
751950017322246144,3158,957
751937170840121344,5359,1382
751830394383790080,5976,2016
751793661361422336,6033,2995
751598357617971201,8154,3136
751583847268179968,4530,1144
751538714308972544,5197,1303
751456908746354688,3303,1034
751251247299190784,12882,6089
751205363882532864,6505,1886
751132876104687617,5212,1342
750868782890057730,4927,1425
750719632563142656,13583,5214
750506206503038976,4576,1181
750429297815552001,13558,4426
750383411068534784,4691,1187
750381685133418496,725,29
750147208377409536,3199,988
750132105863102464,3736,1337
750117059602808832,4460,1352
750101899009982464,3138,867
750086836815486976,2234,557
750071704093859840,8105,3445
750056684286914561,3241,926
750041628174217216,3268,641
750026558547456000,2786,809
750011400160841729,3329,936
749996283729883136,3151,842
749981277374128128,5257,2531
749774190421639168,4794,1359
749417653287129088,6276,1696
749403093750648834,2700,553
749395845976588288,8850,3559
749317047558017024,5641,2298
749075273010798592,5920,2136
749064354620928000,4931,1566
749036806121881602,3194,813
748977405889503236,11044,3513
748932637671223296,5992,2335
748705597323898880,2846,975
748699167502000129,4876,1646
748692773788876800,4358,1363
748575535303884801,6232,2039
748568946752774144,2251,686
748346686624440324,5363,1268
748337862848962560,7880,4230
748324050481647620,3783,781
748307329658011649,3765,729
748220828303695873,14545,8043
747963614829678593,5926,2211
747933425676525569,6804,2619
747885874273214464,3028,1007
747844099428986880,2885,771
747816857231626240,4978,1196
747651430853525504,1422,160
747648653817413632,13265,6019
747600769478692864,2385,567
747594051852075008,3780,1078
747512671126323200,5687,1644
747461612269887489,3973,1066
747439450712596480,5580,1973
747242308580548608,0,2966
747219827526344708,5426,1624
747204161125646336,3468,942
747103485104099331,9832,4085
746906459439529985,2968,308
746872823977771008,6138,2191
746818907684614144,5439,1784
746790600704425984,5006,1640
746757706116112384,9819,4018
746726898085036033,6211,1844
746542875601690625,5172,1924
746521445350707200,0,1012
746507379341139972,4765,1110
746369468511756288,6336,1682
746131877086527488,7097,2277
746056683365994496,3638,834
745789745784041472,4121,1097
745712589599014916,7171,2392
745433870967832576,7267,2616
745422732645535745,8818,2500
745314880350101504,7362,2847
745074613265149952,8037,3616
745057283344719872,7426,2338
744995568523612160,3038,637
744971049620602880,8087,2762
744709971296780288,5748,1613
744334592493166593,6958,2186
744234799360020481,160577,80329
744223424764059648,1719,376
743980027717509120,4271,1125
743895849529389061,3729,983
743835915802583040,0,2148
743609206067040256,4597,1412
743595368194129920,18894,6732
743545585370791937,3626,969
743510151680958465,8103,3807
743253157753532416,4334,1259
743222593470234624,6362,1949
743210557239623680,3950,1408
742534281772302336,7229,3656
742528092657332225,4536,2029
742465774154047488,7441,3985
742423170473463808,10054,3874
742385895052087300,6973,2028
742161199639494656,4452,1417
742150209887731712,5265,1584
741793263812808706,4663,1551
741743634094141440,8378,2843
741438259667034112,3758,853
741303864243200000,8995,3311
741099773336379392,10251,5668
741067306818797568,9702,3182
740995100998766593,6534,2818
740711788199743490,3495,964
740699697422163968,2909,804
740676976021798912,18592,6990
740373189193256964,35664,13649
740365076218183684,2525,441
740359016048689152,3376,879
740214038584557568,6849,2020
739979191639244800,20436,6067
739932936087216128,4145,1107
739844404073074688,3892,878
739623569819336705,3869,1393
739606147276148736,5489,1696
739544079319588864,40535,21901
739485634323156992,7324,3011
739238157791694849,118575,59539
738891149612572673,112,6
738885046782832640,3853,1170
738883359779196928,3387,817
738537504001953792,5219,1588
738402415918125056,3313,860
738184450748633089,4414,1242
738166403467907072,8987,3462
738156290900254721,2569,663
737826014890496000,5388,1806
737800304142471168,10220,3559
737678689543020544,5149,1365
737445876994609152,10500,4567
737322739594330112,3682,833
737310737551491075,15022,7583
736736130620620800,4388,1779
736392552031657984,18120,7600
736365877722001409,4073,1277
736225175608430592,8296,2843
736010884653420544,8074,3071
735991953473572864,3671,1181
735648611367784448,4104,1131
735635087207878657,6312,2393
735274964362878976,13289,5177
735256018284875776,3409,904
735137028879360001,3197,991
734912297295085568,2801,534
734787690684657664,12836,6431
734776360183431168,2566,556
734559631394082816,1521,407
733828123016450049,3653,804
733822306246479872,3745,1036
733482008106668032,3208,967
733460102733135873,4299,1315
733109485275860992,50313,17173
732732193018155009,2494,550
732726085725589504,3618,908
732585889486888962,3756,789
732375214819057664,8259,2575
